,NN: BP: Consumption: Oil: Asia Pacific: Sri Lanka
Region,Sri Lanka
Subnational,
Frequency,Weekly beginning at Monday
Unit,Barrel/Day th
Source,BP PLC
Status,Active
Series ID,403964597
SR Code,SR115108027
Trade Code,
Mnemonic,
Function Description,DISAGGREGATE(Weekly; Sunday; Distribute)
First Obs. Date,01/04/1965
Last Obs. Date,12/25/2023
Last Update Time,27/06/2024
Series remarks,
Suggestions,
Mean,1.1789785504093582
Variance,0.4991869831524687
Standard Deviation,0.7065316575727295
Skewness,0.5933796027264748
Kurtosis,-0.9311114994158745
Coefficient Variation,0.5992743950493515
Min,0.2954589051923077
Max,2.7656201448076922
Median,0.8429445173076923
Sum,
Subtract,
08/08/2016,2.44919437115385
08/15/2016,2.44919437115385
08/22/2016,2.44919437115385
08/29/2016,2.44919437115385
09/05/2016,2.44919437115385
09/12/2016,2.44919437115385
09/19/2016,2.44919437115385
09/26/2016,2.44919437115385
10/03/2016,2.44919437115385
10/10/2016,2.44919437115385
10/17/2016,2.44919437115385
10/24/2016,2.44919437115385
10/31/2016,2.44919437115385
11/07/2016,2.44919437115385
11/14/2016,2.44919437115385
11/21/2016,2.44919437115385
11/28/2016,2.44919437115385
12/05/2016,2.44919437115385
12/12/2016,2.44919437115385
12/19/2016,2.44919437115385
12/26/2016,2.44919437115385
01/02/2017,2.65020216076923
01/09/2017,2.65020216076923
01/16/2017,2.65020216076923
01/23/2017,2.65020216076923
01/30/2017,2.65020216076923
02/06/2017,2.65020216076923
02/13/2017,2.65020216076923
02/20/2017,2.65020216076923
02/27/2017,2.65020216076923
03/06/2017,2.65020216076923
03/13/2017,2.65020216076923
03/20/2017,2.65020216076923
03/27/2017,2.65020216076923
04/03/2017,2.65020216076923
04/10/2017,2.65020216076923
04/17/2017,2.65020216076923
04/24/2017,2.65020216076923
05/01/2017,2.65020216076923
05/08/2017,2.65020216076923
05/15/2017,2.65020216076923
05/22/2017,2.65020216076923
05/29/2017,2.65020216076923
06/05/2017,2.65020216076923
06/12/2017,2.65020216076923
06/19/2017,2.65020216076923
06/26/2017,2.65020216076923
07/03/2017,2.65020216076923
07/10/2017,2.65020216076923
07/17/2017,2.65020216076923
07/24/2017,2.65020216076923
07/31/2017,2.65020216076923
08/07/2017,2.65020216076923
08/14/2017,2.65020216076923
08/21/2017,2.65020216076923
08/28/2017,2.65020216076923
09/04/2017,2.65020216076923
09/11/2017,2.65020216076923
09/18/2017,2.65020216076923
09/25/2017,2.65020216076923
10/02/2017,2.65020216076923
10/09/2017,2.65020216076923
10/16/2017,2.65020216076923
10/23/2017,2.65020216076923
10/30/2017,2.65020216076923
11/06/2017,2.65020216076923
11/13/2017,2.65020216076923
11/20/2017,2.65020216076923
11/27/2017,2.65020216076923
12/04/2017,2.65020216076923
12/11/2017,2.65020216076923
12/18/2017,2.65020216076923
12/25/2017,2.65020216076923
01/01/2018,2.60115446886792
01/08/2018,2.60115446886792
01/15/2018,2.60115446886792
01/22/2018,2.60115446886792
01/29/2018,2.60115446886792
02/05/2018,2.60115446886792
02/12/2018,2.60115446886792
02/19/2018,2.60115446886792
02/26/2018,2.60115446886792
03/05/2018,2.60115446886792
03/12/2018,2.60115446886792
03/19/2018,2.60115446886792
03/26/2018,2.60115446886792
04/02/2018,2.60115446886792
04/09/2018,2.60115446886792
04/16/2018,2.60115446886792
04/23/2018,2.60115446886792
04/30/2018,2.60115446886792
05/07/2018,2.60115446886792
05/14/2018,2.60115446886792
05/21/2018,2.60115446886792
05/28/2018,2.60115446886792
06/04/2018,2.60115446886792
06/11/2018,2.60115446886792
06/18/2018,2.60115446886792
06/25/2018,2.60115446886792
07/02/2018,2.60115446886792
07/09/2018,2.60115446886792
07/16/2018,2.60115446886792
07/23/2018,2.60115446886792
07/30/2018,2.60115446886792
08/06/2018,2.60115446886792
08/13/2018,2.60115446886792
08/20/2018,2.60115446886792
08/27/2018,2.60115446886792
09/03/2018,2.60115446886792
09/10/2018,2.60115446886792
09/17/2018,2.60115446886792
09/24/2018,2.60115446886792
10/01/2018,2.60115446886792
10/08/2018,2.60115446886792
10/15/2018,2.60115446886792
10/22/2018,2.60115446886792
10/29/2018,2.60115446886792
11/05/2018,2.60115446886792
11/12/2018,2.60115446886792
11/19/2018,2.60115446886792
11/26/2018,2.60115446886792
12/03/2018,2.60115446886792
12/10/2018,2.60115446886792
12/17/2018,2.60115446886792
12/24/2018,2.60115446886792
12/31/2018,2.60115446886792
01/07/2019,2.76562014480769
01/14/2019,2.76562014480769
01/21/2019,2.76562014480769
01/28/2019,2.76562014480769
02/04/2019,2.76562014480769
02/11/2019,2.76562014480769
02/18/2019,2.76562014480769
02/25/2019,2.76562014480769
03/04/2019,2.76562014480769
03/11/2019,2.76562014480769
03/18/2019,2.76562014480769
03/25/2019,2.76562014480769
04/01/2019,2.76562014480769
04/08/2019,2.76562014480769
04/15/2019,2.76562014480769
04/22/2019,2.76562014480769
04/29/2019,2.76562014480769
05/06/2019,2.76562014480769
05/13/2019,2.76562014480769
05/20/2019,2.76562014480769
05/27/2019,2.76562014480769
06/03/2019,2.76562014480769
06/10/2019,2.76562014480769
06/17/2019,2.76562014480769
06/24/2019,2.76562014480769
07/01/2019,2.76562014480769
07/08/2019,2.76562014480769
07/15/2019,2.76562014480769
07/22/2019,2.76562014480769
07/29/2019,2.76562014480769
08/05/2019,2.76562014480769
08/12/2019,2.76562014480769
08/19/2019,2.76562014480769
08/26/2019,2.76562014480769
09/02/2019,2.76562014480769
09/09/2019,2.76562014480769
09/16/2019,2.76562014480769
09/23/2019,2.76562014480769
09/30/2019,2.76562014480769
10/07/2019,2.76562014480769
10/14/2019,2.76562014480769
10/21/2019,2.76562014480769
10/28/2019,2.76562014480769
11/04/2019,2.76562014480769
11/11/2019,2.76562014480769
11/18/2019,2.76562014480769
11/25/2019,2.76562014480769
12/02/2019,2.76562014480769
12/09/2019,2.76562014480769
12/16/2019,2.76562014480769
12/23/2019,2.76562014480769
12/30/2019,2.76562014480769
01/06/2020,2.37676827346154
01/13/2020,2.37676827346154
01/20/2020,2.37676827346154
01/27/2020,2.37676827346154
02/03/2020,2.37676827346154
02/10/2020,2.37676827346154
02/17/2020,2.37676827346154
02/24/2020,2.37676827346154
03/02/2020,2.37676827346154
03/09/2020,2.37676827346154
03/16/2020,2.37676827346154
03/23/2020,2.37676827346154
03/30/2020,2.37676827346154
04/06/2020,2.37676827346154
04/13/2020,2.37676827346154
04/20/2020,2.37676827346154
04/27/2020,2.37676827346154
05/04/2020,2.37676827346154
05/11/2020,2.37676827346154
05/18/2020,2.37676827346154
05/25/2020,2.37676827346154
06/01/2020,2.37676827346154
06/08/2020,2.37676827346154
06/15/2020,2.37676827346154
06/22/2020,2.37676827346154
06/29/2020,2.37676827346154
07/06/2020,2.37676827346154
07/13/2020,2.37676827346154
07/20/2020,2.37676827346154
07/27/2020,2.37676827346154
08/03/2020,2.37676827346154
08/10/2020,2.37676827346154
08/17/2020,2.37676827346154
08/24/2020,2.37676827346154
08/31/2020,2.37676827346154
09/07/2020,2.37676827346154
09/14/2020,2.37676827346154
09/21/2020,2.37676827346154
09/28/2020,2.37676827346154
10/05/2020,2.37676827346154
10/12/2020,2.37676827346154
10/19/2020,2.37676827346154
10/26/2020,2.37676827346154
11/02/2020,2.37676827346154
11/09/2020,2.37676827346154
11/16/2020,2.37676827346154
11/23/2020,2.37676827346154
11/30/2020,2.37676827346154
12/07/2020,2.37676827346154
12/14/2020,2.37676827346154
12/21/2020,2.37676827346154
12/28/2020,2.37676827346154
01/04/2021,2.2621761075
01/11/2021,2.2621761075
01/18/2021,2.2621761075
01/25/2021,2.2621761075
02/01/2021,2.2621761075
02/08/2021,2.2621761075
02/15/2021,2.2621761075
02/22/2021,2.2621761075
03/01/2021,2.2621761075
03/08/2021,2.2621761075
03/15/2021,2.2621761075
03/22/2021,2.2621761075
03/29/2021,2.2621761075
04/05/2021,2.2621761075
04/12/2021,2.2621761075
04/19/2021,2.2621761075
04/26/2021,2.2621761075
05/03/2021,2.2621761075
05/10/2021,2.2621761075
05/17/2021,2.2621761075
05/24/2021,2.2621761075
05/31/2021,2.2621761075
06/07/2021,2.2621761075
06/14/2021,2.2621761075
06/21/2021,2.2621761075
06/28/2021,2.2621761075
07/05/2021,2.2621761075
07/12/2021,2.2621761075
07/19/2021,2.2621761075
07/26/2021,2.2621761075
08/02/2021,2.2621761075
08/09/2021,2.2621761075
08/16/2021,2.2621761075
08/23/2021,2.2621761075
08/30/2021,2.2621761075
09/06/2021,2.2621761075
09/13/2021,2.2621761075
09/20/2021,2.2621761075
09/27/2021,2.2621761075
10/04/2021,2.2621761075
10/11/2021,2.2621761075
10/18/2021,2.2621761075
10/25/2021,2.2621761075
11/01/2021,2.2621761075
11/08/2021,2.2621761075
11/15/2021,2.2621761075
11/22/2021,2.2621761075
11/29/2021,2.2621761075
12/06/2021,2.2621761075
12/13/2021,2.2621761075
12/20/2021,2.2621761075
12/27/2021,2.2621761075
01/03/2022,1.87850820096154
01/10/2022,1.87850820096154
01/17/2022,1.87850820096154
01/24/2022,1.87850820096154
01/31/2022,1.87850820096154
02/07/2022,1.87850820096154
02/14/2022,1.87850820096154
02/21/2022,1.87850820096154
02/28/2022,1.87850820096154
03/07/2022,1.87850820096154
03/14/2022,1.87850820096154
03/21/2022,1.87850820096154
03/28/2022,1.87850820096154
04/04/2022,1.87850820096154
04/11/2022,1.87850820096154
04/18/2022,1.87850820096154
04/25/2022,1.87850820096154
05/02/2022,1.87850820096154
05/09/2022,1.87850820096154
05/16/2022,1.87850820096154
05/23/2022,1.87850820096154
05/30/2022,1.87850820096154
06/06/2022,1.87850820096154
06/13/2022,1.87850820096154
06/20/2022,1.87850820096154
06/27/2022,1.87850820096154
07/04/2022,1.87850820096154
07/11/2022,1.87850820096154
07/18/2022,1.87850820096154
07/25/2022,1.87850820096154
08/01/2022,1.87850820096154
08/08/2022,1.87850820096154
08/15/2022,1.87850820096154
08/22/2022,1.87850820096154
08/29/2022,1.87850820096154
09/05/2022,1.87850820096154
09/12/2022,1.87850820096154
09/19/2022,1.87850820096154
09/26/2022,1.87850820096154
10/03/2022,1.87850820096154
10/10/2022,1.87850820096154
10/17/2022,1.87850820096154
10/24/2022,1.87850820096154
10/31/2022,1.87850820096154
11/07/2022,1.87850820096154
11/14/2022,1.87850820096154
11/21/2022,1.87850820096154
11/28/2022,1.87850820096154
12/05/2022,1.87850820096154
12/12/2022,1.87850820096154
12/19/2022,1.87850820096154
12/26/2022,1.87850820096154
01/02/2023,2.07927092884615
01/09/2023,2.07927092884615
01/16/2023,2.07927092884615
01/23/2023,2.07927092884615
01/30/2023,2.07927092884615
02/06/2023,2.07927092884615
02/13/2023,2.07927092884615
02/20/2023,2.07927092884615
02/27/2023,2.07927092884615
03/06/2023,2.07927092884615
03/13/2023,2.07927092884615
03/20/2023,2.07927092884615
03/27/2023,2.07927092884615
04/03/2023,2.07927092884615
04/10/2023,2.07927092884615
04/17/2023,2.07927092884615
04/24/2023,2.07927092884615
05/01/2023,2.07927092884615
05/08/2023,2.07927092884615
05/15/2023,2.07927092884615
05/22/2023,2.07927092884615
05/29/2023,2.07927092884615
06/05/2023,2.07927092884615
06/12/2023,2.07927092884615
06/19/2023,2.07927092884615
06/26/2023,2.07927092884615
07/03/2023,2.07927092884615
07/10/2023,2.07927092884615
07/17/2023,2.07927092884615
07/24/2023,2.07927092884615
07/31/2023,2.07927092884615
08/07/2023,2.07927092884615
08/14/2023,2.07927092884615
08/21/2023,2.07927092884615
08/28/2023,2.07927092884615
09/04/2023,2.07927092884615
09/11/2023,2.07927092884615
09/18/2023,2.07927092884615
09/25/2023,2.07927092884615
10/02/2023,2.07927092884615
10/09/2023,2.07927092884615
10/16/2023,2.07927092884615
10/23/2023,2.07927092884615
10/30/2023,2.07927092884615
11/06/2023,2.07927092884615
11/13/2023,2.07927092884615
11/20/2023,2.07927092884615
11/27/2023,2.07927092884615
12/04/2023,2.07927092884615
12/11/2023,2.07927092884615
12/18/2023,2.07927092884615
12/25/2023,2.07927092884615
