Date,fuel_consumption,petroleum_imports_crudeOil,Taxes_on_Customs_and_Other_Import Duties ,New Vehicle Registrations,No.of Vessels Colombo,Imports of Refined Products,Tax income profits_gains,Tax Goods & Services,Diesel User Price,Petrol User Price,Consumption: Oil: Asia Pacific: Sri Lanka,Sales 90 Octane,Sales 95 Octane,Sales Auto Diesel
5/29/2006,0.835,19.78846154,12.29308626,5476.4,79,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
6/5/2006,0.835,19.78846154,12.29308626,6879,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
6/12/2006,0.835,19.78846154,12.29308626,6879,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
6/19/2006,0.835,19.78846154,12.29308626,6879,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
6/26/2006,0.835,19.78846154,12.29308626,6879,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
7/3/2006,0.835,19.78846154,12.29308626,5556.8,94.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
7/10/2006,0.835,19.78846154,12.29308626,5556.8,94.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
7/17/2006,0.835,19.78846154,12.29308626,5556.8,94.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
7/24/2006,0.835,19.78846154,12.29308626,5556.8,94.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
7/31/2006,0.835,19.78846154,12.29308626,5556.8,80.8,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
8/7/2006,0.835,19.78846154,12.29308626,7286.25,80.8,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
8/14/2006,0.835,19.78846154,12.29308626,7286.25,80.8,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
8/21/2006,0.835,19.78846154,12.29308626,7286.25,80.8,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
8/28/2006,0.835,19.78846154,12.29308626,7286.25,80.8,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
9/4/2006,0.835,19.78846154,12.29308626,6832,100.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
9/11/2006,0.835,19.78846154,12.29308626,6832,100.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
9/18/2006,0.835,19.78846154,12.29308626,6832,100.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
9/25/2006,0.835,19.78846154,12.29308626,6832,100.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
10/2/2006,0.835,19.78846154,12.29308626,5409.2,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
10/9/2006,0.835,19.78846154,12.29308626,5409.2,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
10/16/2006,0.835,19.78846154,12.29308626,5409.2,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
10/23/2006,0.835,19.78846154,12.29308626,5409.2,97.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
10/30/2006,0.835,19.78846154,12.29308626,5409.2,82.2,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
11/6/2006,0.835,19.78846154,12.29308626,6417,82.2,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
11/13/2006,0.835,19.78846154,12.29308626,6417,82.2,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
11/20/2006,0.835,19.78846154,12.29308626,6417,82.2,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
11/27/2006,0.835,19.78846154,12.29308626,6417,82.2,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
12/4/2006,0.835,19.78846154,12.29308626,6182.25,93.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
12/11/2006,0.835,19.78846154,12.29308626,6182.25,93.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
12/18/2006,0.835,19.78846154,12.29308626,6182.25,93.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
12/25/2006,0.835,19.78846154,12.29308626,6182.25,93.25,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
1/1/2007,0.856,19.33962264,11.00055605,5478.8,80.2,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,30.88461538
1/8/2007,0.856,19.33962264,11.00055605,5478.8,80.2,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
1/15/2007,0.856,19.33962264,11.00055605,5478.8,80.2,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
1/22/2007,0.856,19.33962264,11.00055605,5478.8,80.2,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
1/29/2007,0.856,19.33962264,11.00055605,5478.8,80.2,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
2/5/2007,0.856,19.33962264,11.00055605,6274.25,99,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
2/12/2007,0.856,19.33962264,11.00055605,6274.25,99,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
2/19/2007,0.856,19.33962264,11.00055605,6274.25,99,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
2/26/2007,0.856,19.33962264,11.00055605,6274.25,99,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
3/5/2007,0.856,19.33962264,11.00055605,7253,93.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
3/12/2007,0.856,19.33962264,11.00055605,7253,93.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
3/19/2007,0.856,19.33962264,11.00055605,7253,93.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
3/26/2007,0.856,19.33962264,11.00055605,7253,93.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
4/2/2007,0.856,19.33962264,11.00055605,4138,82.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
4/9/2007,0.856,19.33962264,11.00055605,4138,82.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
4/16/2007,0.856,19.33962264,11.00055605,4138,82.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
4/23/2007,0.856,19.33962264,11.00055605,4138,82.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
4/30/2007,0.856,19.33962264,11.00055605,4138,82.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
5/7/2007,0.856,19.33962264,11.00055605,6088,100.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
5/14/2007,0.856,19.33962264,11.00055605,6088,100.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
5/21/2007,0.856,19.33962264,11.00055605,6088,100.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
5/28/2007,0.856,19.33962264,11.00055605,6088,100.5,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
6/4/2007,0.856,19.33962264,11.00055605,6629.25,105,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
6/11/2007,0.856,19.33962264,11.00055605,6629.25,105,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
6/18/2007,0.856,19.33962264,11.00055605,6629.25,105,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
6/25/2007,0.856,19.33962264,11.00055605,6629.25,105,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
7/2/2007,0.856,19.33962264,11.00055605,4688,78.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
7/9/2007,0.856,19.33962264,11.00055605,4688,78.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
7/16/2007,0.856,19.33962264,11.00055605,4688,78.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
7/23/2007,0.856,19.33962264,11.00055605,4688,78.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
7/30/2007,0.856,19.33962264,11.00055605,4688,78.8,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
8/6/2007,0.856,19.33962264,11.00055605,6531.5,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
8/13/2007,0.856,19.33962264,11.00055605,6531.5,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
8/20/2007,0.856,19.33962264,11.00055605,6531.5,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
8/27/2007,0.856,19.33962264,11.00055605,6531.5,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
9/3/2007,0.856,19.33962264,11.00055605,5801.5,100.75,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
9/10/2007,0.856,19.33962264,11.00055605,5801.5,100.75,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
9/17/2007,0.856,19.33962264,11.00055605,5801.5,100.75,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
9/24/2007,0.856,19.33962264,11.00055605,5801.5,100.75,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
10/1/2007,0.856,19.33962264,11.00055605,5091.2,80,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
10/8/2007,0.856,19.33962264,11.00055605,5091.2,80,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
10/15/2007,0.856,19.33962264,11.00055605,5091.2,80,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
10/22/2007,0.856,19.33962264,11.00055605,5091.2,80,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
10/29/2007,0.856,19.33962264,11.00055605,5091.2,80,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
11/5/2007,0.856,19.33962264,11.00055605,6528,102,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
11/12/2007,0.856,19.33962264,11.00055605,6528,102,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
11/19/2007,0.856,19.33962264,11.00055605,6528,102,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
11/26/2007,0.856,19.33962264,11.00055605,6528,102,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
12/3/2007,0.856,19.33962264,11.00055605,4098.2,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
12/10/2007,0.856,19.33962264,11.00055605,4098.2,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
12/17/2007,0.856,19.33962264,11.00055605,4098.2,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
12/24/2007,0.856,19.33962264,11.00055605,4098.2,100.25,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
12/31/2007,0.856,19.33962264,11.00055605,4098.2,79.6,27.98113208,2022.037736,0.17082883,0.050754717,0.081132075,1.815201963,9.188679245,0.58490566,32.32692308
1/7/2008,0.863,25.44230769,10.90193145,6408,79.6,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
1/14/2008,0.863,25.44230769,10.90193145,6408,79.6,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
1/21/2008,0.863,25.44230769,10.90193145,6408,79.6,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
1/28/2008,0.863,25.44230769,10.90193145,6408,79.6,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
2/4/2008,0.863,25.44230769,10.90193145,4938,97.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
2/11/2008,0.863,25.44230769,10.90193145,4938,97.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
2/18/2008,0.863,25.44230769,10.90193145,4938,97.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
2/25/2008,0.863,25.44230769,10.90193145,4938,97.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
3/3/2008,0.863,25.44230769,10.90193145,4417.4,76.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
3/10/2008,0.863,25.44230769,10.90193145,4417.4,76.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
3/17/2008,0.863,25.44230769,10.90193145,4417.4,76.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
3/24/2008,0.863,25.44230769,10.90193145,4417.4,76.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
3/31/2008,0.863,25.44230769,10.90193145,4417.4,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
4/7/2008,0.863,25.44230769,10.90193145,5776.5,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
4/14/2008,0.863,25.44230769,10.90193145,5776.5,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
4/21/2008,0.863,25.44230769,10.90193145,5776.5,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
4/28/2008,0.863,25.44230769,10.90193145,5776.5,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
5/5/2008,0.863,25.44230769,10.90193145,5539.75,89.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
5/12/2008,0.863,25.44230769,10.90193145,5539.75,89.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
5/19/2008,0.863,25.44230769,10.90193145,5539.75,89.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
5/26/2008,0.863,25.44230769,10.90193145,5539.75,89.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
6/2/2008,0.863,25.44230769,10.90193145,4771.2,100.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
6/9/2008,0.863,25.44230769,10.90193145,4771.2,100.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
6/16/2008,0.863,25.44230769,10.90193145,4771.2,100.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
6/23/2008,0.863,25.44230769,10.90193145,4771.2,100.75,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
6/30/2008,0.863,25.44230769,10.90193145,4771.2,75.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
7/7/2008,0.863,25.44230769,10.90193145,5956.5,75.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
7/14/2008,0.863,25.44230769,10.90193145,5956.5,75.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
7/21/2008,0.863,25.44230769,10.90193145,5956.5,75.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
7/28/2008,0.863,25.44230769,10.90193145,5956.5,75.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
8/4/2008,0.863,25.44230769,10.90193145,5233,98.25,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
8/11/2008,0.863,25.44230769,10.90193145,5233,98.25,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
8/18/2008,0.863,25.44230769,10.90193145,5233,98.25,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
8/25/2008,0.863,25.44230769,10.90193145,5233,98.25,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
9/1/2008,0.863,25.44230769,10.90193145,4337.4,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
9/8/2008,0.863,25.44230769,10.90193145,4337.4,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
9/15/2008,0.863,25.44230769,10.90193145,4337.4,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
9/22/2008,0.863,25.44230769,10.90193145,4337.4,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
9/29/2008,0.863,25.44230769,10.90193145,4337.4,80.2,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
10/6/2008,0.863,25.44230769,10.90193145,5534,91.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
10/13/2008,0.863,25.44230769,10.90193145,5534,91.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
10/20/2008,0.863,25.44230769,10.90193145,5534,91.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
10/27/2008,0.863,25.44230769,10.90193145,5534,91.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
11/3/2008,0.863,25.44230769,10.90193145,5138.75,95.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
11/10/2008,0.863,25.44230769,10.90193145,5138.75,95.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
11/17/2008,0.863,25.44230769,10.90193145,5138.75,95.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
11/24/2008,0.863,25.44230769,10.90193145,5138.75,95.5,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
12/1/2008,0.863,25.44230769,10.90193145,3902.2,67.4,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
12/8/2008,0.863,25.44230769,10.90193145,3902.2,67.4,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
12/15/2008,0.863,25.44230769,10.90193145,3902.2,67.4,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
12/22/2008,0.863,25.44230769,10.90193145,3902.2,67.4,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
12/29/2008,0.863,25.44230769,10.90193145,3902.2,67.4,39.51923077,2433.480769,0.154230491,0.057307692,0.089615385,1.694474328,9.423076923,0.557692308,31.98076923
1/5/2009,0.838,18.71153846,12.85438004,4353,86.25,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
1/12/2009,0.838,18.71153846,12.85438004,4353,86.25,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
1/19/2009,0.838,18.71153846,12.85438004,4353,86.25,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
1/26/2009,0.838,18.71153846,12.85438004,4353,86.25,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
2/2/2009,0.838,18.71153846,12.85438004,3392.25,90.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
2/9/2009,0.838,18.71153846,12.85438004,3392.25,90.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
2/16/2009,0.838,18.71153846,12.85438004,3392.25,90.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
2/23/2009,0.838,18.71153846,12.85438004,3392.25,90.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
3/2/2009,0.838,18.71153846,12.85438004,3174,74.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
3/9/2009,0.838,18.71153846,12.85438004,3174,74.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
3/16/2009,0.838,18.71153846,12.85438004,3174,74.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
3/23/2009,0.838,18.71153846,12.85438004,3174,74.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
3/30/2009,0.838,18.71153846,12.85438004,3174,69.6,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
4/6/2009,0.838,18.71153846,12.85438004,3611.5,69.6,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
4/13/2009,0.838,18.71153846,12.85438004,3611.5,69.6,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
4/20/2009,0.838,18.71153846,12.85438004,3611.5,69.6,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
4/27/2009,0.838,18.71153846,12.85438004,3611.5,69.6,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
5/4/2009,0.838,18.71153846,12.85438004,3561.75,83.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
5/11/2009,0.838,18.71153846,12.85438004,3561.75,83.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
5/18/2009,0.838,18.71153846,12.85438004,3561.75,83.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
5/25/2009,0.838,18.71153846,12.85438004,3561.75,83.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
6/1/2009,0.838,18.71153846,12.85438004,3073,68.2,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
6/8/2009,0.838,18.71153846,12.85438004,3073,68.2,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
6/15/2009,0.838,18.71153846,12.85438004,3073,68.2,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
6/22/2009,0.838,18.71153846,12.85438004,3073,68.2,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
6/29/2009,0.838,18.71153846,12.85438004,3073,68.2,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
7/6/2009,0.838,18.71153846,12.85438004,4381,78.75,23.11538462,2683.807692,0.124079398,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
