date,fuel_consumption,petroleum_imports,tax_custom_import,foreign_direct_investments,GDP_goods_services,GDP_gross_income,government_debt,new_vehicle_registration,vehicle_sales,port_stay_duration,vehicle_sales_asia_sl,num_vessels_colombo,imports_refined_products,colombo_port_calls,tax_income_profit,tax_export,tax_goods_services,tax_road_transport,GDP_fce_households,diesel_user_price,petrol_user_price,consumption_oil,sales_90_octane,sales_95_octane,sales_auto_diesel,household_income,fuel_other_manufacture,demand
1971-11-01,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-11-08,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-11-15,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-11-22,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-11-29,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-12-06,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-12-13,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-12-20,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1971-12-27,0.09055876685934494,,,,,,,,,,,,,,,,,,,,,0.028398218604686998,,,,,,0.11895698546403194
1972-01-03,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-01-10,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-01-17,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-01-24,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-01-31,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-02-07,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-02-14,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-02-21,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-02-28,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-03-06,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-03-13,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-03-20,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-03-27,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-04-03,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-04-10,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-04-17,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-04-24,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-05-01,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-05-08,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-05-15,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-05-22,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-05-29,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-06-05,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-06-12,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-06-19,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-06-26,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-07-03,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-07-10,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-07-17,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-07-24,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-07-31,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-08-07,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-08-14,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-08-21,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-08-28,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-09-04,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-09-11,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-09-18,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-09-25,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-10-02,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-10-09,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-10-16,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-10-23,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-10-30,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-11-06,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-11-13,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-11-20,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-11-27,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-12-04,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-12-11,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-12-18,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1972-12-25,0.25626204238921013,,,,,,,,,,,,,,,,,,,,,0.039762970009393994,,,,,,0.2960250123986041
1973-01-01,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-01-08,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-01-15,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-01-22,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-01-29,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-02-05,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-02-12,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-02-19,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-02-26,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-03-05,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-03-12,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-03-19,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-03-26,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-04-02,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-04-09,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-04-16,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-04-23,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-04-30,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-05-07,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-05-14,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-05-21,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-05-28,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-06-04,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-06-11,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-06-18,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-06-25,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-07-02,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-07-09,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-07-16,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-07-23,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-07-30,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-08-06,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-08-13,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-08-20,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-08-27,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-09-03,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-09-10,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-09-17,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-09-24,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-10-01,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-10-08,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-10-15,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-10-22,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-10-29,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-11-05,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
1973-11-12,0.25818882466281323,,,,,,,,,,,,,,,,,,,,,0.050927307199077065,,,,,,0.3091161318618903
